Programme Name,Year,Award Status,Applicant Gender,Amount Requested,Amount Funded
SFI Starting Investigator Research Grant,2018,Declined,Female,420000,
SFI Starting Investigator Research Grant,2018,Declined,Male,420000,
SFI Starting Investigator Research Grant,2018,Awarded,Female,430000,420000
SFI Starting Investigator Research Grant,2018,Declined,Female,420000,
SFI Starting Investigator Research Grant,2018,Declined,Male,400000,
SFI Starting Investigator Research Grant,2018,Awarded,Male,420000,410000
SFI Starting Investigator Research Grant,2018,Declined,Male,420000,
SFI Starting Investigator Research Grant,2018,Awarded,Female,410000,400000
SFI Starting Investigator Research Grant,2018,Declined,Male,420000,
SFI Starting Investigator Research Grant,2018,Declined,Male,410000,
SFI Starting Investigator Research Grant,2018,Awarded,Male,290000,290000
SFI Starting Investigator Research Grant,2018,Awarded,Male,420000,420000
SFI Starting Investigator Research Grant,2018,Declined,Female,420000,
SFI Starting Investigator Research Grant,2018,Declined,Male,420000,
